Item_Identifier,Outlet_Identiifer,Item_Outlet_Sales
FDT35,OUT027,4309.067290018232
NCL19,OUT010,464.5597133846445
NCD31,OUT046,2762.211961671116
FDE53,OUT019,336.2446947678875
FDW58,OUT019,230.11234943631757
DRF48,OUT046,1996.8247052203585
FDW57,OUT035,2871.4059026618984
DRH13,OUT017,1582.4840325574278
FDT33,OUT013,2572.932168291933
DRK47,OUT027,4656.277223079289
FDY22,OUT010,454.50569500839583
FDC35,OUT019,340.6071461342726
FDO03,OUT013,4294.538947246358
FDF24,OUT045,1228.2753819171758
FDF56,OUT018,2900.068779980291
FDD28,OUT013,698.380828109734
FDG53,OUT027,3496.773870512804
FDO27,OUT019,395.8947096922018
NCF54,OUT018,2526.67817027796
FDC20,OUT027,1713.3430832453191
FDU10,OUT046,636.1006843384973
DRA24,OUT018,2179.6984776732625
FDA02,OUT010,277.5949851686137
FDG10,OUT017,882.6044565435232
FDW39,OUT010,765.0843600020132
FDP04,OUT019,148.23716552834776
NCM55,OUT013,3043.293080900324
FDG47,OUT045,4293.203460425622
NCU41,OUT017,3142.1205114271374
NCK31,OUT017,777.0762251204901
FDZ46,OUT045,1544.5624617543347
FDU13,OUT027,3518.738505463153
NCF19,OUT045,804.8681337861121
NCJ43,OUT013,2874.9391875122715
NCJ05,OUT045,2334.8509380920236
FDS04,OUT027,3163.804056538002
FDX28,OUT010,130.3073895487837
FDB41,OUT027,1288.1175969176263
FDG53,OUT046,1994.5648376167987
FDL15,OUT010,356.1963242511026
FDQ08,OUT049,1010.8120758429543
DRN36,OUT013,1633.917534484156
FDI46,OUT013,4027.0651295715616
FDG16,OUT027,5292.5875220102935
FDV32,OUT013,1200.175881397277
FDF44,OUT010,472.0048959047524
FDK04,OUT018,678.3638398897997
NCA41,OUT013,2994.156154837466
FDD51,OUT017,701.1257214426462
NCZ53,OUT045,2953.631370908574
FDP01,OUT027,3598.0157112862707
FDY25,OUT049,3341.2784812885743
FDB17,OUT018,2630.563752558296
NCV54,OUT018,1634.6979327633067
FDJ32,OUT017,950.8253706377084
FDA37,OUT049,2134.835369230432
FDG35,OUT035,3755.9658600990906
NCM05,OUT018,4362.2202086152465
FDG45,OUT046,3038.9911557358173
FDH28,OUT013,608.6249457365088
NCE18,OUT049,4442.410060233165
FDH38,OUT045,1832.7434505756282
FDR56,OUT013,2953.7463114539537
FDH17,OUT027,2470.160875855251
FDD39,OUT049,3536.1362621847775
FDB41,OUT049,784.1417527573224
NCR53,OUT046,3575.2860303529505
FDX46,OUT017,979.9218010670381
FDV28,OUT049,669.0293261491518
FDA08,OUT018,2024.0271208660827
FDH45,OUT017,707.9778771188669
NCS38,OUT010,295.4915227924482
FDD40,OUT010,442.93656362878414
DRM59,OUT035,2062.1394919941426
NCJ43,OUT018,2811.5146243534755
NCN29,OUT013,742.0095640675629
NCC19,OUT045,3073.434167809985
FDR56,OUT035,3219.7348115135555
FDZ43,OUT049,3915.3198074020193
FDJ32,OUT010,160.16934977308256
DRH03,OUT017,1397.7986899433415
NCZ54,OUT035,2850.1455340017833
FDE26,OUT017,2602.3722326543116
FDS03,OUT045,1251.671386655868
DRZ24,OUT019,324.99273081346246
FDO48,OUT027,5682.69949632289
FDW39,OUT049,2878.137038537275
NCK05,OUT049,1306.349082063674
NCK30,OUT017,4043.6275104606757
FDT27,OUT018,3313.898092014855
FDS08,OUT019,224.31775708154305
NCJ19,OUT049,864.6130590047696
FDC58,OUT045,662.2417661166971
DRE37,OUT013,3200.521733593958
FDW02,OUT035,3002.035786666823
FDJ02,OUT010,538.0235857200473
FDX09,OUT045,2812.5999423000494
FDT31,OUT010,491.90008505484593
FDI24,OUT049,3497.8489202512064
FDY09,OUT045,3166.540625467814
FDV28,OUT045,588.6479970011176
DRM47,OUT049,3251.5644398721593
FDT52,OUT019,301.79374572085385
FDI48,OUT018,554.6420229379887
FDY55,OUT017,5288.356075833597
FDU48,OUT013,2031.118236514041
FDN25,OUT045,550.2014447132126
FDP20,OUT049,2042.1751829039952
FDJ15,OUT013,3797.198825288478
FDD04,OUT018,1878.8766595228064
FDY58,OUT045,4699.832475351078
FDR37,OUT018,3329.0623821196687
FDF44,OUT013,1983.997571758684
FDD32,OUT045,1297.1985734916989
FDR57,OUT017,2118.3031898049508
DRG39,OUT027,1464.7517094850848
FDX15,OUT017,2655.7818745836908
DRN37,OUT045,2375.576227437942
FDW40,OUT027,3914.34297252545
FDB32,OUT049,1626.3182862309222
FDM40,OUT018,1893.4651563744571
FDE39,OUT027,3132.735070186563
DRH49,OUT017,1412.0833702571008
FDT46,OUT049,808.1027204011332
NCF06,OUT035,3496.244757701652
FDP07,OUT017,3291.266525059591
FDC04,OUT013,4244.4783898912065
FDZ32,OUT017,1575.813543161144
FDD50,OUT045,2872.9016386261324
FDU56,OUT017,3154.6184424447106
FDV34,OUT017,1134.6951164780646
NCY41,OUT013,549.0316239375109
NCK18,OUT046,2617.89398935553
DRH25,OUT049,1020.7890178713778
FDT57,OUT046,3407.3868928207658
FDV56,OUT018,1157.510565016123
FDV12,OUT045,1629.6759977855893
FDN52,OUT017,1450.141079051779
FDX38,OUT035,714.4395087875298
FDE47,OUT018,1747.7404931587669
NCO07,OUT013,3259.70469024414
FDV09,OUT027,3741.1626263136377
FDZ23,OUT019,652.1081201235647
DRH51,OUT018,1200.8944788478495
NCY54,OUT045,2855.7853240227932
DRG49,OUT013,4442.569624953846
NCC19,OUT049,3570.2369876694556
NCV53,OUT045,5041.561569032763
FDZ47,OUT019,360.2507909770261
NCO26,OUT018,1685.5437856993021
NCP02,OUT045,958.9225433575505
NCW30,OUT018,3811.67395092477
NCN55,OUT046,4545.308288502508
FDB20,OUT010,265.84031445651453
DRL11,OUT013,2500.6203050859795
DRD60,OUT045,3146.8116774240116
FDW14,OUT010,130.48201178350746
FDL27,OUT010,90.78546928816286
FDU09,OUT018,816.7302926476009
DRH36,OUT027,1988.3806932336804
FDP34,OUT027,3852.204987645297
FDE04,OUT017,3205.796455422648
FDZ57,OUT027,3460.0077523169502
FDF02,OUT010,119.98207062820211
FDG28,OUT045,3645.9574455533684
NCI31,OUT046,677.7760669031316
FDT43,OUT013,744.9867847988373
FDU20,OUT046,2124.4564824152053
FDD53,OUT013,577.5207683642709
FDW15,OUT045,2415.2564274165798
NCT53,OUT045,2396.6475967425295
NCG55,OUT027,2925.562381844684
FDD48,OUT035,2020.1575026513651
FDG47,OUT049,4192.610149403553
FDI21,OUT017,1057.5361482120593
FDT27,OUT017,3663.457439377204
DRO35,OUT013,2017.1859133093033
FDD33,OUT017,3812.8914352583915
FDC04,OUT035,4162.292094789759
FDY34,OUT013,2520.6787195341108
DRJ49,OUT049,2041.1131589787935
FDE05,OUT049,2505.6046566583777
FDU31,OUT017,3860.807258112728
NCN19,OUT027,4773.6285348340525
FDK56,OUT027,5759.661525901565
FDK58,OUT017,1739.8063937620445
NCJ42,OUT035,1881.008152803705
FDZ34,OUT027,5093.5858551681085
FDA52,OUT018,2720.457325114207
NCR29,OUT013,696.5124011121063
FDT48,OUT035,2947.465974273714
DRJ51,OUT019,300.84563882692305
NCS54,OUT046,2834.7794634074653
FDV01,OUT035,2678.1183369406754
DRG51,OUT027,4096.977657775695
NCG42,OUT013,2278.575334402186
FDA51,OUT049,1839.6835757161
FDV19,OUT010,505.18452014600393
NCT18,OUT045,3253.6166239863187
NCS41,OUT045,2721.031600144368
FDO03,OUT046,3935.9452494136626
FDL12,OUT010,193.24119501142286
FDY37,OUT010,387.7710953815006
FDI58,OUT049,1592.3810497014456
FDT28,OUT018,1775.2550835437476
NCC42,OUT010,271.675222700243
FDO01,OUT017,1559.61427811232
FDJ02,OUT013,2284.6779066896224
FDQ04,OUT018,873.6953999460954
DRL47,OUT013,1982.5361711578903
FDZ32,OUT035,1596.412545616537
FDC35,OUT035,3503.71434124226
FDX14,OUT045,971.8140779623454
FDZ35,OUT013,1518.262510255029
FDL14,OUT013,2193.8767665406217
FDO04,OUT049,830.0423737052399
DRK11,OUT017,2084.066783509017
FDB44,OUT018,2759.746257073646
FDZ50,OUT049,3449.1977282594316
FDI12,OUT027,2531.726133225872
FDU43,OUT017,3981.726273508989
FDD58,OUT010,332.0144221683363
FDB27,OUT017,2922.132549581556
FDB04,OUT018,1182.4123680374792
NCO17,OUT013,1831.9633841134953
FDL12,OUT017,888.8093619970857
DRJ13,OUT049,2608.366487409258
FDD57,OUT045,1557.0755258325848
FDW19,OUT035,1857.2659574323177
DRD27,OUT018,1316.2085636974325
FDH27,OUT027,3653.503763093583
NCW30,OUT027,7687.462528909972
FDR40,OUT018,897.4290494358868
FDG05,OUT013,2364.435727615564
NCY41,OUT019,36.353986786099995
FDI38,OUT018,2988.6162638991623
FDR20,OUT046,704.9925969656201
FDE09,OUT017,1641.4342763025497
FDN50,OUT019,350.46031933457766
DRF27,OUT045,2322.6827144105328
DRF51,OUT013,579.1661721009978
NCO02,OUT019,191.88960805947363
FDB51,OUT027,1693.289101263218
FDJ50,OUT013,682.1103934676403
FDN52,OUT013,1391.966656670339
FDX14,OUT013,1131.8548712407676
FDT27,OUT019,469.39460886095526
FDV10,OUT013,578.4406527079614
FDU33,OUT046,867.1642961855569
FDU58,OUT046,3518.2698446200766
NCP42,OUT027,5012.474581623907
FDL51,OUT027,4740.571105775176
DRH15,OUT027,1258.9360669091432
FDU16,OUT017,1452.670995500072
FDW15,OUT017,2544.5943407642276
FDQ44,OUT045,2017.4923007743935
NCI06,OUT027,5103.458182464535
DRK23,OUT019,565.3395176265451
FDC28,OUT035,1733.9804445044956
NCY17,OUT019,113.54949255432166
NCV05,OUT018,2245.632734394829
FDM34,OUT019,330.50235172342946
DRD60,OUT027,5779.860090142683
FDT38,OUT046,1188.421823233489
FDQ57,OUT018,2298.215356847567
FDE59,OUT027,883.839399708146
NCM43,OUT046,2547.397256476612
DRI51,OUT049,2733.1300491496295
NCG30,OUT017,1919.8208938019386
NCK54,OUT035,2162.871193917335
FDQ16,OUT019,248.12274672124227
FDI36,OUT013,2921.110746310537
FDX16,OUT027,3576.827273615352
FDA34,OUT046,2771.7599228746894
FDJ48,OUT018,2825.425388974092
FDU47,OUT035,2075.5350631952238
FDS39,OUT046,2299.395815532105
FDD11,OUT046,2992.869108574386
FDM16,OUT027,1948.6320845554067
FDU56,OUT018,2707.3542499763644
FDQ32,OUT017,2126.4469782377923
DRK35,OUT013,781.4063799277769
FDA58,OUT049,3579.4002598356406
DRG48,OUT019,436.1834872870302
FDT59,OUT010,598.7701631267669
FDQ31,OUT019,223.30167299659797
FDS51,OUT018,834.8492844544473
FDW32,OUT027,2596.846699453399
FDI15,OUT027,5870.493375956353
NCV30,OUT017,1022.8724606605756
DRG25,OUT049,3532.2989275935224
FDT02,OUT013,490.6221690861066
FDO33,OUT027,3118.926090118394
FDP38,OUT035,831.235090092752
FDZ45,OUT035,3532.4584859578936
NCA54,OUT027,5000.9868703281945
FDU33,OUT017,779.9020189511955
FDN58,OUT017,4083.7548294595335
FDI05,OUT045,1101.8500739269525
FDM57,OUT019,216.10104759057072
NCS42,OUT027,2454.014211663608
FDB57,OUT045,3724.3985820547387
FDC03,OUT045,3010.1958589409633
FDZ58,OUT013,2200.705356526525
NCK29,OUT045,1988.0958677072504
NCR53,OUT045,3700.518444348247
FDE26,OUT027,3906.8630561798846
FDU52,OUT049,2370.096439269432
FDE41,OUT027,2296.795704891864
FDU38,OUT018,3139.587721049519
FDA52,OUT017,2840.4860561390724
FDW46,OUT046,1198.697271937422
DRI59,OUT035,3537.1352655184255
FDT38,OUT035,1182.2382405512644
FDL33,OUT018,2800.685895413826
FDQ01,OUT027,6030.3539777338865
FDJ08,OUT046,2923.8942522239186
FDQ47,OUT049,702.9371812385571
NCZ18,OUT013,4220.844784210125
FDE29,OUT017,1086.7576820768838
FDF10,OUT027,3572.3788052841364
FDC48,OUT049,1358.8314060561984
FDY58,OUT013,4249.302547562551
NCX30,OUT010,1280.9448104535013
FDV11,OUT013,2738.434410111351
FDT46,OUT046,817.9657513702984
DRD01,OUT019,59.53663765361853
FDQ11,OUT013,3149.6000075658994
NCM41,OUT017,1413.1164683251668
NCC55,OUT013,573.5417661691472
FDG45,OUT027,5605.65239917623
NCQ54,OUT049,3133.454453525387
FDM34,OUT045,1820.0516587187346
FDD17,OUT019,362.28727487894093
FDN38,OUT027,5819.171531925222
FDB53,OUT018,1877.6154768397505
NCL06,OUT035,4110.215236624741
NCV18,OUT019,201.65306214706902
FDX25,OUT013,3371.7777601495636
FDB39,OUT046,717.9356141680516
FDC33,OUT049,3129.503175662548
NCO14,OUT018,534.5182143931547
FDA58,OUT027,5591.38399118469
NCQ02,OUT017,3364.5423917188755
NCR53,OUT017,3935.9956490384066
FDN52,OUT046,1370.0224220807113
FDG26,OUT046,3931.8339914141443
FDE23,OUT027,1236.1191773577107
DRI37,OUT013,934.1867606528581
DRH37,OUT018,2400.0749090923773
FDO01,OUT035,1878.3962814269369
FDK45,OUT049,1735.958409980604
FDP23,OUT049,3796.2485807140956
FDM33,OUT035,3707.447503611943
FDD36,OUT017,2161.523627096551
FDL56,OUT017,1403.9317264225238
FDT27,OUT010,400.36250171655456
FDG52,OUT017,658.4489416911972
NCL42,OUT035,5062.689778835436
DRJ24,OUT046,3313.416149190384
FDV38,OUT046,626.6915986747626
FDT35,OUT045,2528.752839041148
FDY51,OUT045,3074.3101040859074
FDC37,OUT017,1730.4861426340244
NCP43,OUT013,2716.2769934661674
FDO33,OUT045,1802.3965434264999
FDW04,OUT018,1698.8701961915654
NCC31,OUT046,2328.6528394266766
FDK22,OUT049,3604.4866464027627
FDJ50,OUT017,878.9511401537995
FDV13,OUT017,1617.8119784479995
DRL60,OUT017,2383.7511963789602
FDW03,OUT017,1696.4171902764483
FDY27,OUT035,3030.4951920753356
FDB39,OUT027,1435.1893134324594
FDU59,OUT045,2310.8385249900443
FDZ57,OUT049,2181.7200336726487
FDO21,OUT049,3238.1093977860455
FDS43,OUT018,2324.1203415792766
FDU28,OUT010,494.61135508199004
FDC51,OUT010,150.4373262631027
FDW16,OUT010,204.78788168814663
FDP32,OUT010,380.1579366529022
FDB60,OUT019,513.496994145223
NCQ30,OUT046,1974.1738261049252
FDD26,OUT049,3537.352753042867
FDI44,OUT045,1040.268718205769
DRH23,OUT046,961.1808855394349
FDO44,OUT046,1557.2207107062702
FDG04,OUT046,2772.0948531020044
FDM32,OUT027,2713.978084226036
FDM09,OUT013,2452.576734160591
FDZ47,OUT013,1637.7041905011743
FDM40,OUT027,3475.158395087171
FDY48,OUT017,1774.8317972400444
NCM30,OUT045,647.4763321887633
FDX36,OUT010,596.022560046214
DRF03,OUT017,502.51963782361577
FDN51,OUT049,4508.955910000927
FDM57,OUT049,1328.4362433241931
FDB35,OUT049,1617.798861210812
FDY13,OUT027,2122.248738995805
FDA37,OUT017,2161.232773799999
NCX53,OUT017,2487.0422355080855
FDD59,OUT018,1051.1886961976802
FDX10,OUT019,0.0
FDC03,OUT018,2649.7290349870723
FDW43,OUT035,4587.403268033897
FDW10,OUT046,2272.3264656746314
FDY14,OUT027,6562.703215537685
FDV43,OUT045,595.1988785390777
FDO40,OUT013,2313.0809815943494
FDP46,OUT027,2524.223847622977
NCE43,OUT019,323.0539129922249
FDD05,OUT035,2216.894766853055
FDJ60,OUT010,382.47958481298747
DRE27,OUT018,1081.4610385680214
FDO11,OUT035,5365.711195390038
DRG11,OUT027,2888.2498599280316
FDK33,OUT010,685.143157861995
DRM23,OUT045,2643.815325710599
FDJ02,OUT027,3990.1641453699094
NCZ05,OUT045,1218.6706071660974
NCL30,OUT013,2018.471255651463
FDZ19,OUT018,2127.985275969614
FDM45,OUT049,1959.2549611297072
FDO36,OUT046,2543.2685749998523
NCK31,OUT045,707.1273093961845
DRJ37,OUT045,2279.919213119112
FDP24,OUT018,1906.9146656250196
FDF46,OUT013,1989.3390096716676
FDX46,OUT019,175.0183999967503
NCL18,OUT045,2751.5413934064436
FDJ26,OUT013,2880.1010069500408
FDJ07,OUT045,1615.8179009905066
FDY15,OUT013,2260.0164610768984
DRG01,OUT045,1056.1961806802747
FDF58,OUT045,1074.58780500826
FDZ14,OUT019,193.2986586697491
FDP31,OUT049,831.9091290056804
FDH45,OUT013,949.3004625120273
FDA09,OUT010,651.1446702901628
FDW31,OUT035,2976.8274211553667
FDA57,OUT046,711.2208055642279
NCE55,OUT035,2847.577446796291
FDC17,OUT019,854.2575397568157
FDC59,OUT013,878.6128456835133
FDA22,OUT013,2843.9613412144026
FDK52,OUT035,3875.0940012216106
NCM26,OUT046,2331.5182877311972
NCT53,OUT035,2567.062616054824
FDW45,OUT018,2328.557467079719
NCI18,OUT035,3353.1335311518133
FDE38,OUT018,2402.403702803286
FDF08,OUT019,232.91473306039393
FDY58,OUT010,983.4148825713187
FDF58,OUT019,141.1429224205442
FDX39,OUT017,4059.9337367174794
FDB44,OUT049,3134.7370053625077
FDF28,OUT013,2065.8044291089586
FDE39,OUT013,1608.587813266979
FDT37,OUT018,2940.527542718903
FDZ45,OUT017,3531.69679239194
FDO40,OUT035,2643.10504948169
FDM57,OUT027,2496.07445516409
DRG36,OUT017,2909.568609744503
FDY36,OUT010,41.91179518001627
DRL60,OUT027,4171.3194473527765
FDS25,OUT019,324.32560651179324
DRF49,OUT027,2810.4155137228386
FDP16,OUT045,4540.6739317488555
FDS60,OUT049,2293.545233219009
FDU15,OUT027,1039.8125054083
FDK43,OUT046,2050.699109087259
FDN25,OUT046,751.048473913203
FDE53,OUT049,1534.1816323053818
FDB22,OUT013,2559.483114515826
FDE39,OUT017,1826.516009208219
FDX35,OUT035,3568.03017044636
NCG54,OUT049,3235.115443635602
FDH27,OUT035,2562.563264685646
NCK42,OUT013,3059.3512793263267
FDS25,OUT049,1816.3146145595115
FDI10,OUT018,2437.7199599413375
FDU35,OUT035,1878.2141752656191
FDI04,OUT017,3396.0317539206676
DRK23,OUT035,5462.151450531926
FDB53,OUT019,359.60942701148315
FDY02,OUT049,3747.4053936088335
FDM60,OUT035,700.7185793228111
NCJ31,OUT010,428.88095814317785
DRP35,OUT017,1927.6969901835052
NCQ30,OUT018,1720.6177381186149
DRL11,OUT010,463.8190628519246
FDU01,OUT013,3292.2959880508815
FDR39,OUT035,3110.6983430300074
FDO08,OUT046,2323.138755663082
FDC02,OUT045,5073.790870925808
NCZ29,OUT035,2178.2622521716435
FDF29,OUT010,355.49855366990414
FDZ23,OUT017,3282.6013394324
NCU53,OUT018,2229.709826320773
NCW30,OUT013,4198.883920944401
NCM26,OUT027,4093.951423522605
FDV50,OUT027,3113.139212775677
FDW15,OUT049,2472.8037931072863
FDI35,OUT027,5586.539510760017
FDO11,OUT017,5153.081988375515
FDN48,OUT046,1634.6215548101675
NCA17,OUT049,2276.833377136602
NCN54,OUT013,1217.9902852765135
FDP22,OUT013,932.9075932933711
NCB54,OUT035,2024.8735068195579
FDD08,OUT045,444.9766342305006
DRM48,OUT010,0.0
FDG41,OUT027,2781.880592745555
FDE44,OUT027,1716.7077629841046
FDE26,OUT035,2500.930394341918
NCS38,OUT013,1580.8879538834917
NCJ54,OUT018,3399.414819738874
FDI40,OUT019,216.99046081413258
FDN45,OUT018,3291.861708990784
FDU43,OUT046,3913.2833509215334
FDI04,OUT010,565.0394359151264
NCC07,OUT018,1375.9853301663313
NCC07,OUT019,335.25025925751834
NCD18,OUT045,3910.4525653318487
FDU55,OUT035,4766.2633163950095
FDX59,OUT035,568.3680412720184
FDR52,OUT049,3108.7880302667595
NCP17,OUT013,864.682796255127
FDQ32,OUT045,1738.2374043219481
NCT17,OUT049,3202.692841552142
FDO10,OUT049,1047.2239973080402
FDE32,OUT049,612.0457845727499
FDN44,OUT045,2676.611240360742
FDH02,OUT035,1553.011171296836
FDK60,OUT013,1643.9561224198778
FDS24,OUT019,250.8799840283416
FDL03,OUT010,471.3782742108044
FDB46,OUT027,5131.917096072724
FDO48,OUT049,3859.206958452706
FDZ39,OUT049,1602.4572634081455
FDT02,OUT027,817.454094162242
FDC50,OUT013,1691.8058150474967
FDP39,OUT035,871.3865295633343
DRG15,OUT018,1032.3350480551517
FDP10,OUT018,1286.2172553156413
FDF53,OUT027,4859.642853272369
FDN34,OUT045,2797.589512135469
FDK02,OUT045,1945.2040791028514
FDC23,OUT045,3249.7113219165212
FDJ10,OUT019,290.3645328529831
FDE53,OUT035,1706.516667456316
FDR25,OUT035,5564.102724358998
FDW50,OUT046,2448.073441112746
FDS09,OUT049,852.4033123329914
FDW49,OUT010,422.6791281760468
FDU51,OUT046,2786.6708205627265
FDF28,OUT018,1601.1906379432335
NCY30,OUT018,2616.1011931130743
FDD44,OUT045,5810.48051625491
FDX09,OUT017,2944.2213682653037
NCF30,OUT013,2092.2979238330954
FDZ50,OUT019,619.8924808300321
FDW37,OUT013,1440.42589532466
FDD11,OUT049,3073.115893811041
DRH39,OUT018,1317.9666383882236
FDA36,OUT049,2939.579835108499
NCG43,OUT049,1532.7117890026575
FDF02,OUT035,1676.767769140741
FDP57,OUT027,2439.2904591111883
NCE42,OUT017,2749.2781773759652
NCR38,OUT027,5728.259240339601
FDP03,OUT019,389.4007943471256
FDO51,OUT035,728.1737832444096
NCQ42,OUT046,2021.506646354989
NCM41,OUT046,1426.405699491807
FDH48,OUT027,2370.400396777265
DRF60,OUT046,4120.339194024813
FDJ27,OUT035,1585.0943391363303
FDQ14,OUT013,2021.6498265604423
FDN27,OUT017,1842.7263741362062
NCQ02,OUT046,2822.109095224979
FDJ33,OUT049,2016.7826242470915
FDP07,OUT027,5861.037711690991
DRE01,OUT049,4165.97053933617
FDU36,OUT045,1460.8341825720331
FDL28,OUT017,4152.224825299534
NCX53,OUT046,2467.205418353322
FDZ39,OUT013,1594.3269322908818
NCP42,OUT013,2906.0460844366426
FDJ14,OUT035,1339.063065423225
FDK04,OUT049,770.7737924694577
NCC19,OUT017,2821.0664789834204
FDS09,OUT018,841.551048815943
FDZ02,OUT046,1558.6003186713951
FDD35,OUT018,1817.034275108303
NCY42,OUT017,2457.2182164218348
FDB05,OUT045,4352.736825171249
FDF20,OUT035,3336.970130292466
NCO41,OUT018,1338.8519716836906
FDC40,OUT027,2067.428714257057
FDV58,OUT045,2343.6032231937647
FDZ57,OUT045,1853.0625055115563
DRM35,OUT046,3057.2262730303496
DRN36,OUT018,1156.007033562839
FDQ13,OUT046,1342.4779718724517
DRO35,OUT010,367.5254351359465
NCD43,OUT035,1722.0163602688115
FDA51,OUT018,1668.958140462214
NCX17,OUT027,5718.640435077476
NCZ17,OUT049,842.2059996394808
FDR11,OUT027,3915.634437756637
FDW34,OUT049,4103.89497981013
FDN50,OUT017,1724.1293948239045
FDS09,OUT046,869.0233199787572
FDS48,OUT018,2175.6379210607915
FDL44,OUT049,2787.3668533979335
DRF48,OUT018,2451.158724514228
FDA14,OUT018,1983.6201778801328
NCD30,OUT049,1768.3808168275455
FDI16,OUT017,832.110832236124
NCG06,OUT035,2891.380936844477
DRZ24,OUT035,2277.932831231712
NCS17,OUT045,1406.5412895901327
FDB37,OUT045,3821.7987150810936
FDE10,OUT035,2054.496704804124
FDC57,OUT045,2897.395848710378
FDM12,OUT018,2658.304766037707
FDE24,OUT049,2166.2256064126227
FDW22,OUT045,3493.6423366525414
DRD01,OUT027,1454.0156142752085
NCZ18,OUT027,5954.510597364719
FDN49,OUT045,532.9915661744456
FDR22,OUT035,1884.7439770993292
FDV08,OUT019,108.37746661123765
FDY39,OUT046,4193.760179314708
FDV36,OUT049,2177.011841036976
FDO60,OUT045,753.8038150931216
FDU04,OUT027,3165.713024593433
FDR20,OUT027,1470.9687586949167
FDW19,OUT019,188.82625439044614
FDU40,OUT049,2621.8047198906092
FDK15,OUT045,1612.1729233062317
DRF15,OUT035,2528.017182911167
FDQ25,OUT017,3037.9182300552147
FDI48,OUT019,228.89884582340346
FDS49,OUT046,1371.1311316147658
FDV22,OUT046,2897.469178683789
NCV42,OUT046,1780.8645590230062
FDX26,OUT046,2902.075165385181
FDI33,OUT018,1426.8374508004213
FDZ14,OUT049,1933.1236148848116
FDG10,OUT013,653.9213196365383
FDM38,OUT018,797.5615494468095
FDG26,OUT027,5982.372593695663
FDH46,OUT035,1627.4792990586884
FDN13,OUT018,1188.626217338137
FDU57,OUT035,2462.131455933372
NCI06,OUT046,3065.9733280810483
FDM38,OUT045,798.4886649606326
NCG42,OUT010,293.9061213955706
FDL39,OUT045,2822.646699938365
FDT31,OUT019,436.04243600910377
FDV59,OUT013,3846.7126843565866
FDB49,OUT035,1737.6504651381738
FDD58,OUT049,1791.7236327557912
DRN59,OUT046,840.9842761237851
FDX48,OUT049,2619.3637287508827
FDQ11,OUT049,3708.906939317956
FDY12,OUT049,917.5507327460789
FDQ11,OUT045,3866.4271486241732
DRI11,OUT017,1841.3373769404272
FDY32,OUT027,4238.703962605523
FDS51,OUT045,888.343926165589
FDR19,OUT010,432.91627171273603
DRB13,OUT018,2529.972258741406
FDS21,OUT035,1103.5801000107613
FDQ40,OUT045,2757.8111814347994
NCE55,OUT013,2972.6415808248526
FDX43,OUT027,4154.46420156042
FDS12,OUT049,2222.5564148724575
DRK01,OUT027,2345.0311877412396
FDN25,OUT017,619.0314714074239
FDB60,OUT046,3210.3926099185
FDQ13,OUT017,1390.4315082232388
DRK13,OUT045,3476.9322090907144
DRF25,OUT018,504.32448586562145
NCD42,OUT019,109.58260144621863
FDW25,OUT045,1424.5616640903609
NCV29,OUT027,4772.049652430097
NCK42,OUT035,2972.8193260875832
DRJ13,OUT027,3804.624006831807
DRD15,OUT017,3219.491849052536
FDM27,OUT045,2524.2578565493463
FDZ50,OUT018,2962.676737076341
FDC04,OUT046,3935.4746258001173
FDF50,OUT049,3409.8975443526947
FDP15,OUT045,4641.721359016039
FDK46,OUT035,4390.875927101772
FDZ56,OUT018,2393.1801540681754
FDY60,OUT049,2625.157616791136
FDB10,OUT035,4178.297270857776
FDR57,OUT045,2023.9029214821687
FDU58,OUT049,3329.7314944472755
FDH02,OUT046,1546.1890743660574
FDP48,OUT013,3419.7030202349674
FDI46,OUT035,4132.574404423579
FDW56,OUT013,3587.132250029378
NCM19,OUT010,281.11993294877857
FDS50,OUT027,5595.764099307937
FDK24,OUT013,915.3188316032742
FDO36,OUT017,3370.6634883779193
FDK45,OUT027,2562.754644844877
NCL05,OUT045,892.7321194097278
FDL32,OUT018,1475.725973650186
FDA28,OUT049,2161.251737046291
FDY36,OUT018,834.5186904804652
FDP32,OUT018,1990.3452413511732
FDL50,OUT046,2109.504230681366
DRC24,OUT049,2629.6573241167534
NCS18,OUT017,1818.179199542731
FDD16,OUT017,1263.4281536897859
NCV18,OUT013,1664.7893895127804
FDX07,OUT046,2963.304171388085
NCZ05,OUT027,2564.787516042983
NCI31,OUT013,536.1797489793719
FDK14,OUT049,1198.5424022332597
NCR06,OUT045,681.9219102451152
NCF54,OUT049,2878.6931816146057
DRG23,OUT010,300.13726022732794
FDD53,OUT046,562.6360439222553
NCM31,OUT027,3431.7587694790163
FDT16,OUT017,4633.333693036044
FDR40,OUT035,1341.6695559379461
DRG25,OUT017,3351.5634047686635
FDT10,OUT035,1096.258079218754
FDY32,OUT013,2866.0146052414875
FDN50,OUT035,1647.160203385189
FDZ35,OUT019,335.6415543760711
NCP54,OUT045,2093.058899753245
NCD07,OUT035,1905.8999086300214
FDS02,OUT018,3405.4875043426955
DRN59,OUT018,584.3670301775296
DRB24,OUT013,2348.310888138382
FDP37,OUT027,3307.119439062296
DRB01,OUT018,2256.7137337650383
FDR47,OUT046,2680.2226034308296
NCM31,OUT010,644.112010861842
NCF06,OUT027,6406.254805812916
NCV17,OUT027,3267.89245813068
FDS10,OUT049,2743.694930810187
FDN52,OUT035,1349.1305298381185
